ResourceARN,Access,AmazonMSKConnectManaged,Application,Buddy,CSIVolumeName,Category,Cluster,CreatedManuallyBy,Environment,ManagedByAmazonSageMakerResource,Name,Owner,Purpose,Queue,Role,STAGE,Team,Ticket,Type,Usage,account,account_name,ads pipeline,alpha.eksctl.io/cluster-name,alpha.eksctl.io/eksctl-version,alpha.eksctl.io/iamserviceaccount-name,alpha.eksctl.io/nodegroup-name,alpha.eksctl.io/nodegroup-type,ami:build_branch,ami:purpose,app,app:name,author,aws-node-termination-handler/managed,aws:autoscaling:groupName,aws:cloud9:environment,aws:cloud9:owner,aws:cloudformation:logical-id,aws:cloudformation:stack-id,aws:cloudformation:stack-name,aws:ec2:fleet-id,aws:ec2launchtemplate:id,aws:ec2launchtemplate:version,aws:eks:cluster-name,aws:elasticfilesystem:default-backup,aws:rds:primaryDBClusterArn,aws:secretsmanager:owningService,aws:servicecatalog:source,aws:ssmmessages:session-id,aws:ssmmessages:target-id,aws_account_id,buddy,buddy:app,buddy:cluster,buddy:component,buddy:metrics:apm:new_relic,buddy:run_metrics,buddy:stack,buddy:tenant,buddy_app,buddy_cluster,buddy_component,cluster,cluster.k8s.amazonaws.com/name,cluster:name,cmv pipeline,component,component:name,cost:center,data:jobs:name,data:jobs:type,data:name,datadog,deployment,description,dynamodbdatapipeline,ebs.csi.aws.com/cluster,eks:cluster-name,eks:nodegroup-name,eks_addon,eksctl.cluster.k8s.io/v1alpha1/cluster-name,eksctl.io/v1alpha2/nodegroup-name,elasticbeanstalk:environment-id,elasticbeanstalk:environment-name,elbv2.k8s.aws/cluster,elbv2.k8s.aws/resource,env,environment,envoy:app_route_timeout,git:repo,ingress.k8s.aws/resource,ingress.k8s.aws/stack,k8s.io/cluster-autoscaler/enabled,k8s.io/cluster-autoscaler/ipsy-staging-main-a,k8s.io/cluster-autoscaler/single-boxes-cluster2,k8s.io/cluster-autoscaler/yaowei,k8s:purpose,key,kube_cluster_name,kube_deployment,kubernetes.io/cluster/behlul-test2,kubernetes.io/cluster/eks-staging,kubernetes.io/cluster/ipsy-staging-DONT-USE-test-upgrade,kubernetes.io/cluster/ipsy-staging-blue-green,kubernetes.io/cluster/ipsy-staging-main,kubernetes.io/cluster/ipsy-staging-main-a,kubernetes.io/cluster/ipsy-staging-singleboxes-a,kubernetes.io/cluster/ipsy-staging-test-al3,kubernetes.io/cluster/placeholder,kubernetes.io/cluster/single-box-test3,kubernetes.io/cluster/single-boxes-cluster,kubernetes.io/cluster/single-boxes-cluster2,kubernetes.io/cluster/staging,kubernetes.io/cluster/test-coredns,kubernetes.io/cluster/test-coredns2,kubernetes.io/cluster/test-ipsy-staging-main,kubernetes.io/cluster/test1,kubernetes.io/cluster/test4,kubernetes.io/cluster/test5,kubernetes.io/created-for/pv/name,kubernetes.io/created-for/pvc/name,kubernetes.io/created-for/pvc/namespace,kubernetes.io/role/elb,kubernetes.io/role/internal-elb,kubernetes.io/service-name,kubernetes_cluster,lambda-console:blueprint,layer,managedby:process,monitoringdotcms,name,node.k8s.amazonaws.com/createdAt,node.k8s.amazonaws.com/instance_id,owner,project:name,propagate_at_launch,puppet:role,purpose,repo,repo:name,service,source,status,table:name,teaam:name,team,team-name,team:name,team_name,tech,tenant_name,terrain,terrain:name,terrain:name	,terrain:name ,terrrain:name,test,test10,value,workload-type
arn:aws:secretsmanager:us-east-1:450096215204:secret:staging/data/rds-postgres-aKdKuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data,,,,,,,data,,,,,staging,,,,,,,
arn:aws:secretsmanager:us-east-1:450096215204:secret:staging/orders-ldPZBp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,,,,,,,,,,,,,
arn:aws:sns:us-east-1:450096215204:aws-health-events,,,,,,,,,,,aws-health-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,devops,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:subscriptions-fulfillment_response-main,,,,subscriptions-fulfillment_response-main,,,,,,,subscriptions-fulfillment_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,main,fulfillment_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-auth_response-main_dead_letter,,,,orders-auth_response-main,,,,,,,orders-auth_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,auth_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:payments-capture_request-main_dead_letter,,,,,,,,,,,payments-capture_request-main_dead_letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,payments,,,,,,,core-platform,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:s3-firehose-v2-events-api-dlq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,event-tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data-core,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:facebookPost.fifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:event-post-validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,event-tracking,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data,,,,,,,CHANGEME,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-backfill_failed_request-main,,,,orders-backfill_failed_request-main,,,,,,,orders-backfill_failed_request-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,backfill_failed_request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-phase2_response-main,,,,orders-phase2_response-main,,,,,,,orders-phase2_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,phase2_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-refund_response-main_dead_letter,,,,orders-refund_response-main,,,,,,,orders-refund_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,refund_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:subscriptions-captureorder_response-main_dead_letter,,,,subscriptions-captureorder_response-main,,,,,,,subscriptions-captureorder_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,main,captureorder_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:subscriptions-accountupdater_response-main,,,,subscriptions-accountupdater_response-main,,,,,,,subscriptions-accountupdater_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,main,accountupdater_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:payments-chargeback_request-main,,,,payments-chargeback_request-main,,,,,,,payments-chargeback_request-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,payments,main,chargeback_request,,,,bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,payments,,,,,,,core-platform,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:s3-quiz-events-api-dlq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,event-tracking,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data,,,,,,,CHANGEME,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-trackingnumber_response-main,,,,orders-trackingnumber_response-main,,,,,,,orders-trackingnumber_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,trackingnumber_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:ads-googles-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:shipping-queue-main-dead_letter,,,,shipping-queue-main,,,,,,,shipping-queue-main,,,dead_letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shipping,main,queue,,,,bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shipping,,,,,,,supply-chain-fulfillments,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:allen-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:subscriptions-retrypayment_response-main,,,,subscriptions-retrypayment_response-main,,,,,,,subscriptions-retrypayment_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,main,retrypayment_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:client-logging-queue-main,,,,client-logging-queue-main,,,,,,,client-logging-queue-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,client-logging,main,queue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,client-logging,,,,,,,apps-services,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-phase2_request-main_dead_letter,,,,orders-phase2_request-main,,,,,,,orders-phase2_request-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,phase2_request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-backfill_request-main,,,,orders-backfill_request-main,,,,,,,orders-backfill_request-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,backfill_request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:track_file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-createfulfillment_response-main_dead_letter,,,,orders-createfulfillment_response-main,,,,,,,orders-createfulfillment_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,createfulfillment_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:subscriptions-refundorder_response-main,,,,subscriptions-refundorder_response-main,,,,,,,subscriptions-refundorder_response-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,main,refundorder_response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subscriptions,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-fulfillment_tasks-main,,,,orders-fulfillment_tasks-main,,,,,,,orders-fulfillment_tasks-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,fulfillment_tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:shipment_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:adobe-target-proxy,,,,segment-adobe-target-proxy-worker-main,,,,,,,segment-adobe-target-proxy-worker-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,segment-adobe-target-proxy,main,worker,,,,bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,segment,,,,,,,martech,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:dynamodb-dms-subscription-events-api-dlq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,event-tracking,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data,,,,,,,CHANGEME,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:payments-backfill_response-main_dead_letter,,,,,,,,,,,payments-backfill_response-main_dead_letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,payments,,,,,,,core-platform,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:f63c2158-4091-3a43-91ff-e3fa2878c717-reply-celery-pidbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:orders-backfill_failed_request-main_dead_letter,,,,orders-backfill_failed_request-main,,,,,,,orders-backfill_failed_request-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,main,backfill_failed_request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orders,,,,,,,commerce-infra,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:celeryev-dcdb80f5-364d-4edb-b255-2529d08376b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:shipping-queue-main-shipping_data_sender_dispatcher,,,,shipping-queue-main,,,,,,,shipping-queue-main,,,shipping_data_sender_dispatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shipping,main,queue,,,,bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shipping,,,,,,,supply-chain-fulfillments,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:crm-customer-messages-dlq,,,,crm-customer-messages-queue-main,,,,,,,crm-customer-messages-queue-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crm-customer-messages,main,queue,,,,bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crm,,,,,,,exp-pers-platform,,,,,staging,,,,,,,
arn:aws:sqs:us-east-1:450096215204:event_notification_deadletter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:sqs:us-east-1:450096215204:shipping_track_file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shipping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shipping,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ssm:us-east-1:450096215204:parameter/event-tracking/api/main,,,,,,svreg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data,,,,,,,CHANGEME,,,,,,,,,,,,
arn:aws:ssm:us-east-1:450096215204:session/alejandroprice@ipsy.com-zma2q4lm7hnghfo4m4vztrav4y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AROAJKP3TQSNEXVHN2BJA:alejandroprice@ipsy.com,i-030fa534e2c814292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:ssm:us-east-1:450096215204:session/botocore-session-1683912851-01487f53ccecd7d71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AROAJKP3TQSNEXVHN2BJA:botocore-session-1683912851,i-0bb1242d6d91bd25a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:ssm:us-east-1:450096215204:session/botocore-session-1718739473-a3siuaokydlojbn37jpchxx2li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AROAJKP3TQSNEXVHN2BJA:botocore-session-1718739473,i-092800b7d15669582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:ssm:us-east-1:450096215204:session/alejandroprice@ipsy.com-rqzznl2c3b7yak3treurqpx5sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AROAJKP3TQSNEXVHN2BJA:alejandroprice@ipsy.com,i-050791de6ff18b91c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:ssm:us-east-1:450096215204:session/alejandroprice@ipsy.com-75vvqi2mwrldpbgk7ygpy4dxme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AROAJKP3TQSNEXVHN2BJA:alejandroprice@ipsy.com,i-0666bae1f8894448e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:states:us-east-1:450096215204:stateMachine:sf_glue_raw_to_clean_orders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clean,,,,,,,,,,,,,orders,,,,,data,,,,,,,,,,,,,,
arn:aws:states:us-east-1:450096215204:stateMachine:sf_glue_raw_to_clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, clean,,,,,,,,,,,,,,,,,,data,,,,,,,,,,,,,,
arn:aws:transfer:us-east-1:450096215204:server/s-8759fbb7944a4893a,,,,,,,,,,,warehouse-gateway-sftp-main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warehouse-gateway,,,,,,,supply-chain-ims,,,,,staging,,,,,,,
arn:aws:apigateway:us-east-1::/restapis/12r9tj6yti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apiGateway,arn:aws:cloudformation:us-east-1:450096215204:stack/aws-lambda-plain-java-stack/65bf7970-1200-11ec-923f-0aeefef9077b,aws-lambda-plain-java-stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:backup:us-east-1:450096215204:recovery-point:9792ac93-d98d-4f9e-8efd-dbcdf89a146f,,,,,,,,,,,test-dotcms-k8s,,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger,,,,,,,dotcms,,,,,DevOps,,DevOps,,,,,,,,,,,,
arn:aws:backup:us-east-1:450096215204:recovery-point:3be9f2f0-730d-4b72-a292-ed076305e872,,,,,,,,,,,gemini-segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,segment,,,,,,,,,,,,,,,,,,,
arn:aws:backup:us-east-1:450096215204:recovery-point:fe78bd56-147b-4f02-ae25-f0f821582975,,,,,,,,,,,yaowei-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:backup:us-east-1:450096215204:recovery-point:01054f38-5aac-46af-a97b-8f5ecf25d368,,,,,,,,,,,yaowei-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arn:aws:backup:us-east-1:450096215204:recovery-point:d81483d2-6ab0-4491-a967-13b561a85c9c,,,,,,,,,,,test-dotcms-k8s,,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger,,,,,,,dotcms,,,,,DevOps,,DevOps,,,,,,,,,,,,
